17638624,26.607632900995668
16561694,24.7171481649857
16915034,25.102265135967173
15801213,19.18167448899476
14726089,18.353773747978266
16208094,21.8743170700036
14245738,15.144683623977471
15493650,20.77541751600802
17707140,24.170136268017814
15601203,20.575207375979517
14099204,15.338844166952185
16163954,23.90458202001173
16268054,21.578360695042647
14039052,19.85282501700567
15538090,21.01115233002929
14405536,19.052708489005454
14422939,17.979906028020196
16839828,24.914468836970627
16417003,22.49596728303004
14132498,16.92881735303672
