17638624,4.403458259010222
16561694,3.491329954995308
16915034,3.485755142988637
15801213,2.5647935239830986
14726089,2.426300249993801
16208094,3.003602881974075
14245738,2.0420152880251408
15493650,2.902637407009024
17707140,3.4109694639919326
15601203,2.7151474849670194
14099204,2.0516304449993186
16163954,3.1233884429675527
16268054,2.888520633976441
14039052,2.517551141034346
15538090,2.7272338939947076
14405536,2.516068674973212
14422939,2.294522584998049
16839828,3.221890628046822
16417003,3.1281998560298234
14132498,2.233647426997777
