16803329,26.91507828599424
14145036,19.018666914998903
16862873,30.949358462006785
15390826,20.673113329990883
17047090,35.29433455099934
13258262,19.97785323599237
14405536,22.262170500005595
16839828,22.095698721008375
14173064,27.55189280299237
16151965,31.147533613009728
15329973,21.36128466500668
15678717,13.88188097300008
13141535,22.531325403004303
15243037,23.526677732996177
13083227,13.841539168002782
14651665,17.701781871990534
16583029,23.785029242993915
15604575,16.883937118007452
14444841,15.81697869200434
16859588,16.24095787999977
46910038,75.06962323100015
43273716,71.77412319400173
43200350,51.3406349279976
47656215,53.10410857699753
39788624,38.99452436900174
45244590,56.58235358899401
52610285,84.33788156899391
50849423,76.76781365800707
45654608,52.78333301500243
37059277,32.330375414006994
77362399,131.44237451000663
78536722,128.42739370100026
72504098,106.17860753599962
82072509,142.86579449501005
80417737,132.80347488900588
48687405,55.21217198499653
78329411,129.15248597000027
79175980,128.2147866759915
57475338,58.81629228399834
59528627,70.30382980099239
