16561694,21.923335563013097
14145036,12.13078407899593
16146290,12.386110592997284
15390826,16.421870139005478
17047090,20.199130299995886
13258262,12.635032600010163
14405536,18.40352416499809
16839828,12.639241971002775
14173064,18.608181559990044
15308828,16.776563339997665
16171958,20.75936269000522
14836156,14.666634068009444
13141535,13.158776530995965
15243037,11.57369371400273
13083227,14.021891765005421
14651665,13.55295846700028
16583029,14.873848563001957
14639518,14.592129333992489
13479208,14.260117659010575
16018179,19.7595082649932
77362399,100.68493434099946
78536722,124.96549490701
72504098,380.8784678469965
82072509,205.30193435100955
80417737,180.73282100399956
48687405,120.55334612299339
78329411,230.36209061999398
79175980,243.64107313600834
57475338,146.22750703900238
59528627,158.55736727500334
46910038,157.22807020200707
43273716,137.878104206
43200350,223.0288564759976
47656215,230.69336439399922
39788624,177.2124230000045
45244590,254.58119192998856
52610285,251.56874375099142
50849423,70.82360589099699
45654608,65.57908943000075
37059277,58.24534227998811
